PSO-Schaffer,CPSO-S-Schaffer,CPSO-S-Schaffer,CPSO-Sk-Schaffer,CPSO-Sk-Schaffer,CPSO-Hk-Schaffer,CPSO-Hk-Schaffer,CPSO-Rk-Schaffer,CPSO-Rk-Schaffer,PSO-Rastrigin,CPSO-S-Rastrigin,CPSO-S-Rastrigin,CPSO-Sk-Rastrigin,CPSO-Sk-Rastrigin,CPSO-Hk-Rastrigin,CPSO-Hk-Rastrigin,CPSO-Rk-Rastrigin,CPSO-Rk-Rastrigin,PSO-Rosenbrock,CPSO-S-Rosenbrock,CPSO-S-Rosenbrock,CPSO-Sk-Rosenbrock,CPSO-Sk-Rosenbrock,CPSO-Hk-Rosenbrock,CPSO-Hk-Rosenbrock,CPSO-Rk-Rosenbrock,CPSO-Rk-Rosenbrock,PSO-Griewanck,CPSO-S-Griewanck,CPSO-S-Griewanck,CPSO-Sk-Griewanck,CPSO-Sk-Griewanck,CPSO-Hk-Griewanck,CPSO-Hk-Griewanck,CPSO-Rk-Griewanck,CPSO-Rk-Griewanck,PSO-Ackley,CPSO-S-Ackley,CPSO-S-Ackley,CPSO-Sk-Ackley,CPSO-Sk-Ackley,CPSO-Hk-Ackley,CPSO-Hk-Ackley,CPSO-Rk-Ackley,CPSO-Rk-Ackley
6.25E-05,0.279036893,0.370150162,0,0,0.235190449,0.256794871,0.03531759,0.05060848,3.243932551,0,0.019899181,2.63493621,2.248517252,13.05813975,12.24509795,1.238089376,1.031522175,75.26991021,692.4297879,285.2044543,124.7721913,1261.287475,439229.5513,370584.3238,811.4066707,693.451322,0.129128856,0.069569154,0.045856135,0.114712459,0.0639288,8.660704678,7.067035076,0.077222416,0.073166792,0.739366131,1.965647957,4.706908354,0.346310513,0.588240403,11.13372352,10.9211317,4.456392617,2.606996455
6.25E-05,0.279036893,0.370150162,0,0,0.235190449,0.256794871,0.035317581,0.056883377,3.243759142,0,0.019899181,2.634933269,2.248510422,13.05813975,12.24509795,1.238087232,1.031521842,75.18903951,692.4297858,285.2044543,124.7717277,1261.28742,439229.5513,370584.3238,811.4052841,693.451321,0.129128591,0.069569154,0.045856135,0.114712292,0.06384809,8.660704678,7.067035076,0.077222346,0.07316358,0.739364897,1.965647957,4.706908354,0.346310038,0.588239638,11.13372352,10.9211317,4.456392561,2.606996397
6.25E-05,0.279036893,0.370150162,0,0,0.235190449,0.256794871,0.035317048,0.045966108,3.243546645,0,0.019899181,2.634930927,2.248502585,13.05813975,12.24509795,1.238085061,1.031521524,73.23117577,692.4297837,285.2044543,124.7713197,1261.287384,439229.5513,370584.3238,811.4040855,693.4513201,0.129128374,0.069569153,0.045856135,0.11471219,0.063588933,8.660704678,7.067035076,0.077222272,0.073158737,0.73936388,1.965647957,4.706908354,0.346309466,0.588238981,11.13372352,10.9211317,4.456392505,2.606996335
6.25E-05,0.27903681,0.370150162,0,0,0.235190449,0.256794871,0.035317077,0.053320958,3.243374164,0,0.019899181,2.634928904,2.248498035,13.05813975,12.24509795,1.238083373,1.031521258,73.23103964,692.4297825,285.2044543,124.7709618,1261.287343,439229.5513,370584.3238,811.4033521,693.4513195,0.129128069,0.069569153,0.045856135,0.114712077,0.063470309,8.660704678,7.067035076,0.077222214,0.073155528,0.739363003,1.965647957,4.706908354,0.346308988,0.588238429,11.13372352,10.9211317,4.456392463,2.606996293
6.25E-05,0.279036798,0.370150162,0,0,0.235190449,0.256794871,0.035316911,0.051140974,3.243193872,0,0.019899181,2.634925993,2.248493057,13.05813975,12.24509795,1.238081514,1.031521026,73.23091047,692.4297809,285.2044543,124.7703526,1261.287302,439229.5513,370584.3238,811.4019708,693.4513189,0.129127855,0.069569153,0.045856135,0.114711984,0.063400216,8.660704678,7.067035076,0.07722216,0.073153068,0.739362471,1.965647957,4.706908354,0.346308423,0.588238042,11.13372352,10.9211317,4.45639242,2.606996262
6.25E-05,0.279036798,0.370150162,0,0,0.235190449,0.256794871,0.035316706,0.046191943,3.243048208,0,0.019899181,2.634924037,2.248486125,13.05813975,12.24509795,1.238079996,1.031520813,73.23076331,692.4297779,285.2044543,124.7699228,1261.287263,439229.5513,370584.3238,811.4011194,693.4513183,0.129127626,0.069569152,0.045856135,0.114711865,0.06338509,8.660704678,7.067035076,0.077222109,0.073150787,0.739361971,1.965647957,4.706908354,0.346308085,0.588237039,11.13372352,10.9211317,4.456392386,2.606996223
6.25E-05,0.279036798,0.370150162,0,0,0.235190449,0.256794871,0.035316616,0.056307806,3.242914957,0,0.019899181,2.634920998,2.248481782,13.05813975,12.24509795,1.238078368,1.031520607,73.23058998,692.4297761,285.2044543,124.7694958,1261.287219,439229.5513,370584.3238,811.4000123,693.4513177,0.129127304,0.069569152,0.045856135,0.114711764,0.063327841,8.660704678,7.067035076,0.077222072,0.073116273,0.739361351,1.965647957,4.706908354,0.346307743,0.588236204,11.13372352,10.9211317,4.456392354,2.606996193
6.25E-05,0.279036214,0.370150162,0,0,0.235190449,0.256794871,0.035316444,0.068002232,3.242808162,0,0.019899181,2.634918228,2.248475182,13.05813975,12.24509795,1.238076222,1.031520417,73.23045152,692.4297733,285.2044543,124.7690539,1261.287188,439229.5513,370584.3238,811.3985672,693.4513172,0.129126958,0.069569152,0.045856135,0.114711672,0.063123323,8.660704678,7.067035076,0.077222031,0.07311459,0.739360745,1.965647957,4.706908354,0.346307493,0.588235338,11.13372352,10.9211317,4.456392322,2.606996167
6.25E-05,0.279036265,0.370150162,0,0,0.235190449,0.256794871,0.035316404,0.069051018,3.242696944,0,0.019899181,2.634915144,2.248470231,13.05813975,12.24509795,1.238074686,1.031520288,73.23027097,692.4297716,285.2044543,124.7686866,1261.287157,439229.5513,370584.3238,811.3974643,693.4513167,0.129126647,0.069569152,0.045856135,0.114711572,0.06202598,8.660704678,7.067035076,0.077221999,0.073107272,0.739359913,1.965647957,4.706908354,0.34630699,0.588234649,11.13372352,10.9211317,4.456392295,2.606996142
6.25E-05,0.279036265,0.370150162,0,0,0.235190449,0.256794871,0.035316129,0.065682974,3.242583612,0,0.019899181,2.634912124,2.248465162,13.05813975,12.24509795,1.238072765,1.03152019,73.23015338,692.42977,285.2044543,124.7683152,1261.287134,439229.5513,370584.3238,811.3961972,693.4513163,0.129126348,0.069569152,0.045856135,0.114711497,0.061952816,8.660704678,7.067035076,0.077221961,0.073106508,0.739358929,1.965647957,4.706908354,0.346306582,0.588233929,11.13372352,10.9211317,4.456392272,2.606996122
6.25E-05,0.279036236,0.370150162,0,0,0.235190449,0.256794871,0.035315905,0.070186618,3.242479364,0,0.019899181,2.634909972,2.248459374,13.05813975,12.24509795,1.238071386,1.031520076,73.23002057,692.4297683,285.2044543,124.7678884,1261.287117,439229.5513,370584.3238,811.3948053,693.4513158,0.129126041,0.069569152,0.045856135,0.114711421,0.06179299,8.660704678,7.067035076,0.077221927,0.07310548,0.739357864,1.965647957,4.706908354,0.346306295,0.588233147,11.13372352,10.9211317,4.456392249,2.606996104
6.25E-05,0.279036557,0.370150162,0,0,0.235190449,0.256794871,0.035315819,0.060193498,3.242349683,0,0.019899181,2.634907895,2.248452184,13.05813975,12.24509795,1.238070125,1.031519938,73.2299122,692.4297674,285.2044543,124.7675488,1261.28711,439229.5513,370584.3238,811.3937661,693.4513154,0.129125769,0.069569152,0.045856135,0.114711367,0.061665359,8.660704678,7.067035076,0.0772219,0.073104789,0.739356841,1.965647957,4.706908354,0.346305882,0.588232161,11.13372352,10.9211317,4.456392231,2.606996091
6.25E-05,0.279036557,0.370150162,0,0,0.235190449,0.256794871,0.035315638,0.06130554,3.24223205,0,0.019899181,2.634905193,2.248446387,13.05813975,12.24509795,1.238069246,1.031519856,73.22978022,692.4297667,285.2044543,124.7669899,1261.287102,439229.5513,370584.3238,811.3925659,693.451315,0.12912537,0.069569152,0.045856135,0.114711326,0.061545524,8.660704678,7.067035076,0.077221875,0.073104199,0.73935568,1.965647957,4.706908354,0.346305306,0.588231271,11.13372352,10.9211317,4.456392217,2.606996075
6.25E-05,0.279036532,0.370150162,0,0,0.235190449,0.256794871,0.035315482,0.047770669,3.242043326,0,0.019899181,2.634903404,2.248439433,13.05813975,12.24509795,1.238068233,1.031519763,73.22969258,692.429766,285.2044543,124.7666247,1261.287099,439229.5513,370584.3238,811.3913902,693.4513147,0.129125144,0.069569151,0.045856135,0.114711291,0.061386441,8.660704678,7.067035076,0.07722185,0.073103558,0.7393545,1.965647957,4.706908354,0.346304933,0.588230595,11.13372352,10.9211317,4.456392202,2.606996062
6.25E-05,0.27903365,0.370150162,0,0,0.235190449,0.256794871,0.035315421,0.051738397,3.241867523,0,0.019899181,2.634900827,2.248431204,13.05813975,12.24509795,1.238067308,1.031519641,73.2296065,692.4297656,285.2044543,124.766205,1261.287094,439229.5513,370584.3238,811.3902596,693.4513144,0.129124917,0.069569151,0.045856135,0.114711259,0.061345388,8.660704678,7.067035076,0.077221831,0.073091901,0.739353688,1.965647957,4.706908354,0.34630447,0.588229815,11.13372352,10.9211317,4.45639219,2.606996048
6.25E-05,0.279032081,0.370150162,0,0,0.235190449,0.256794871,0.035315287,0.063491227,3.241679465,0,0.019899181,2.634897052,2.248422773,13.05813975,12.24509795,1.238066648,1.03151954,73.22953498,692.4297654,285.2044543,124.7657852,1261.287086,439229.5513,370584.3238,811.3892342,693.4513141,0.129124525,0.069569151,0.045856135,0.114711235,0.061316959,8.660704678,7.067035076,0.077221809,0.073091329,0.739352493,1.965647957,4.706899115,0.346303784,0.588229029,11.13372352,10.9211317,4.456392177,2.606981856
6.25E-05,0.279030286,0.370150162,0,0,0.235190449,0.256794871,0.035315187,0.046231881,3.241491066,0,0.019899181,2.634894573,2.248418563,13.05813975,12.24509795,1.238065982,1.031519444,73.22946161,692.4297652,285.2044543,124.7654633,1261.28708,439229.5513,370584.3238,811.3883052,693.4513137,0.129124347,0.069569151,0.045856135,0.114711226,0.0612889,8.660704678,7.067035076,0.077221792,0.073090878,0.739351589,1.965647957,4.706899115,0.346303164,0.588228486,11.13372352,10.9211317,4.456392166,2.606981846
6.25E-05,0.279028702,0.370150162,0,0,0.235190449,0.256794871,0.03531513,0.046032326,3.241303399,0,0.019899181,2.634891473,2.248414351,13.05813975,12.24509795,1.238065384,1.031519378,73.22939136,692.4297649,285.2044543,124.7650879,1261.287071,439229.5513,370584.3238,811.387546,693.4513135,0.129124258,0.069569151,0.045856135,0.114711205,0.06114196,8.660704678,7.067035076,0.077221778,0.073088352,0.739350582,1.965647957,4.70689904,0.346302557,0.588227924,11.13372352,10.9211317,4.456392158,2.606981838
6.25E-05,0.279027773,0.370150162,0,0,0.235190449,0.256794871,0.035315049,0.059591401,3.241105308,0,0.019899181,2.634888356,2.248409836,13.05813975,12.24509795,1.238064779,1.031519276,73.22933371,692.4297647,285.2044543,124.7648113,1261.287063,439229.5513,370584.3238,811.3869435,693.4513132,0.129124184,0.069569151,0.045856135,0.11471119,0.060982495,8.660704678,7.067035076,0.077221766,0.073085078,0.739349653,1.965647957,4.706898617,0.346301984,0.588227329,11.13372352,10.9211317,4.456392151,2.606981829
6.25E-05,0.279026619,0.370150162,0,0,0.235190449,0.256794871,0.035315014,0.057825884,3.241002486,0,0.019899181,2.634885119,2.248406572,13.05813975,12.24509795,1.238064289,1.031519142,73.22927365,692.4297646,285.2044543,124.7645138,1261.287053,439229.5513,370584.3238,811.3865929,693.4513129,0.129124097,0.069569151,0.045856135,0.114711173,0.060807786,8.660704678,7.067035076,0.077221755,0.073082111,0.739348729,1.965647957,4.706898617,0.346301564,0.588226836,11.13372352,10.9211317,4.456392142,2.606981823
6.25E-05,0.279025203,0.370150162,0,0,0.235190449,0.256794871,0.035314937,0.047957704,3.240865013,0,0.019899181,2.634880228,2.248402455,13.05813975,12.24509795,1.238063807,1.031519053,73.22923951,692.4297626,285.2044543,124.7643035,1261.287048,439229.5513,370584.3238,811.38617,693.4513127,0.12912399,0.069569151,0.045856135,0.114711155,0.060744777,8.660704678,7.067035076,0.07722174,0.073077955,0.739347726,1.965647957,4.706898617,0.3463011,0.588226474,11.13372352,10.9211317,4.456392137,2.606981817
6.25E-05,0.279024409,0.370150162,0,0,0.235190449,0.256794871,0.035314903,0.049184001,3.240734474,0,0.019899181,2.634876435,2.248399351,13.05813975,12.24509795,1.238063384,1.031518926,73.22921532,692.4297588,285.2044543,124.7640746,1261.287041,439229.5513,370584.3238,811.3857532,693.4513124,0.129123772,0.069569151,0.045856135,0.11471113,0.060542658,8.660704678,7.067035076,0.077221729,0.073068737,0.739346606,1.965647957,4.706898617,0.346300799,0.588225952,11.13372352,10.9211317,4.456392129,2.606981812
6.25E-05,0.27902392,0.370150162,0,0,0.235190449,0.256794871,0.035314873,0.049979851,3.240634672,0,0.019899181,2.634872149,2.248395495,13.05813975,12.24509795,1.238062967,1.031518849,73.22918942,692.4297561,285.2044543,124.7638136,1261.287036,439229.5513,370584.3238,811.3851558,693.4513122,0.129123657,0.069569151,0.045856135,0.114711118,0.060489435,8.660704678,7.067035076,0.077221716,0.072068231,0.739345725,1.965647957,4.706898617,0.346300497,0.588225125,11.13372352,10.9211317,4.456392122,2.606981807
6.25E-05,0.279023231,0.370150162,0,0,0.235190449,0.256794871,0.035314834,0.050280658,3.240557397,0,0.019899181,2.634867872,2.248392581,13.05813975,12.24509795,1.238062674,1.03151875,73.22916451,692.429753,285.2044543,124.7636471,1261.287031,439229.5513,370584.3238,811.3847063,693.451312,0.129123577,0.069569151,0.045856135,0.114711099,0.060462528,8.660704678,7.067035076,0.077221703,0.072067004,0.739344632,1.965647957,4.706898617,0.346300176,0.58822459,11.13372352,10.9211317,4.456392116,2.606981802
6.25E-05,0.27902257,0.370150162,0,0,0.235190449,0.256794871,0.035314788,0.051101817,3.240475875,0,0.019899181,2.634862579,2.248389188,13.05813975,12.24509795,1.238062457,1.031518654,73.22914565,692.4297503,285.2044543,124.7634746,1261.287028,439229.5513,370584.3238,811.3843004,693.4513118,0.129123499,0.069569151,0.045856135,0.114711052,0.060436566,8.660704678,7.067035076,0.07722169,0.072066772,0.739343407,1.965647957,4.706898617,0.346299977,0.588223714,11.13372352,10.9211317,4.456392111,2.606981798
6.25E-05,0.279022029,0.370150162,0,0,0.235190449,0.256794871,0.035314752,0.049802105,3.240447625,0,0.019899181,2.634858654,2.248386159,13.05813975,12.24509795,1.238062238,1.031518541,73.22912457,692.4297484,285.2044543,124.7633445,1261.287025,439229.5513,370584.3238,811.383782,693.4513117,0.129123439,0.069569151,0.045856135,0.114711026,0.060234798,8.660704678,7.067035076,0.077221679,0.07206593,0.739342065,1.965647957,4.706898617,0.346299789,0.58822273,11.13372352,10.9211317,4.456392104,2.606981794
6.25E-05,0.279021332,0.370150162,0,0,0.235190449,0.256794871,0.035314711,0.050265875,3.240428535,0,0.019899181,2.634854252,2.248383687,13.05813975,12.24509795,1.238062089,1.031518448,73.2291033,692.4297467,285.2044543,124.7632343,1261.287022,439229.5513,370584.3238,811.383407,693.4513115,0.129123361,0.069569151,0.045856135,0.114710991,0.060135122,8.660704678,7.067035076,0.077221668,0.072064811,0.739340808,1.965647957,4.706898617,0.346299594,0.588222031,11.13372352,10.9211317,4.456392099,2.606981791
6.25E-05,0.279020945,0.370150162,0,0,0.235190449,0.256794871,0.035314664,0.049539886,3.240421347,0,0.019899181,2.634850021,2.248379774,13.05813975,12.24509795,1.238061964,1.031518349,73.22908573,692.4297453,285.2044543,124.7631534,1261.28702,439229.5513,370584.3238,811.382984,693.4513113,0.129123293,0.069569151,0.045856135,0.114710969,0.060039847,8.660704678,7.067035076,0.077221656,0.072064447,0.739339602,1.965647957,4.706898617,0.346299375,0.588221159,11.13372352,10.9211317,4.456392094,2.606981789
6.25E-05,0.279020402,0.370150162,0,0,0.235190449,0.256794871,0.035314621,0.047961598,3.240415786,0,0.019899181,2.634844011,2.248376987,13.05813975,12.24509795,1.23806186,1.03151823,73.22906613,692.4297443,285.2044543,124.7630537,1261.287019,439229.5513,370584.3238,811.3827161,693.4513111,0.129123234,0.069569151,0.045856135,0.114710942,0.059944089,8.660704678,7.067035076,0.077221644,0.072064223,0.739338687,1.965647957,4.706898617,0.3462992,0.588220275,11.13372352,10.9211317,4.456392089,2.606981786
6.25E-05,0.279020098,0.370150162,0,0,0.235190449,0.256794871,0.03531458,0.047684332,3.24040953,0,0.019899181,2.63483907,2.248373862,13.05813975,12.24509795,1.238061769,1.031518143,73.2290454,692.4297436,285.2044543,124.7629412,1261.287017,439229.5513,370584.3238,811.3824359,693.451311,0.129123179,0.069569151,0.045856135,0.114710918,0.059932768,8.660704678,7.067035076,0.077221632,0.07206409,0.739337872,1.965647957,4.706898617,0.346299026,0.588219512,11.13372352,10.9211317,4.456384119,2.606981785
6.25E-05,0.279019922,0.370150162,0,0,0.235190449,0.256794871,0.035314544,0.047414215,3.240402243,0,0.019899181,2.634832232,2.248370927,13.05813975,12.24509795,1.238061689,1.03151809,73.22902137,692.4297432,285.2044543,124.7628599,1261.287015,439229.5513,370584.3238,811.3821565,693.4513109,0.129123131,0.069569151,0.045856135,0.114710901,0.059837949,8.660704678,7.067035076,0.077221623,0.072063984,0.739337137,1.965647957,4.706898617,0.346298821,0.588218785,11.13372352,10.9211317,4.456376036,2.606981783
6.25E-05,0.279019716,0.370150162,0,0,0.235190449,0.256794871,0.035314515,0.048843019,3.240397412,0,0.019899181,2.634827185,2.248368333,13.05813975,12.24509795,1.238061623,1.031518044,73.22900355,692.4297427,285.2044543,124.7627326,1261.287014,439229.5513,370584.3238,811.3819463,693.4513108,0.129123079,0.069569151,0.045856135,0.114710887,0.058711906,8.660704678,7.067035076,0.077221612,0.072063896,0.739336293,1.965647957,4.706898616,0.34629866,0.588218298,11.13372352,10.9211317,4.456375897,2.606981782
6.25E-05,0.279019599,0.370150162,0,0,0.235190449,0.256794871,0.035314487,0.047600094,3.240391592,0,0.019899181,2.634819745,2.248366174,13.05813975,12.24509795,1.238061559,1.031517995,73.22898019,692.4297424,285.2044543,124.7626313,1261.287013,439229.5513,370584.3238,811.3817178,693.4513107,0.12912303,0.069569151,0.045856135,0.114710882,0.05855283,8.660704678,7.067035076,0.077221605,0.072063583,0.739335451,1.965647957,4.706898616,0.346298376,0.588217744,11.13372352,10.9211317,4.456375895,2.606981781
6.25E-05,0.27901949,0.370150162,0,0,0.235190449,0.256794871,0.035314455,0.048078222,3.240385949,0,0.019899181,2.634815298,2.24836417,13.05813975,12.24509795,1.23806151,1.031517945,73.22895371,692.4297422,285.2044543,124.7624474,1261.287013,439229.5513,370584.3238,811.3812554,693.4513106,0.129122982,0.069569151,0.045856135,0.11471088,0.057630907,8.660704678,7.067035076,0.0772216,0.072063352,0.739334688,1.965647957,4.706898616,0.346298208,0.58821679,11.13372352,10.9211317,4.456375892,2.606981779
6.25E-05,0.278979047,0.370150162,0,0,0.235190449,0.256794871,0.035314414,0.044848266,3.240379522,0,0.019899181,2.634811346,2.248362506,13.05813975,12.24509795,1.238061457,1.031517907,73.22893114,692.429742,285.2044543,124.7623154,1261.287012,439229.5513,370584.3238,811.3809954,693.4513105,0.129122939,0.069569151,0.045856135,0.114710878,0.057619115,8.660704678,7.067035076,0.077221593,0.072063174,0.739333836,1.965647957,4.706898616,0.346298026,0.588216271,11.13372352,10.9211317,4.45637589,2.606981667
6.25E-05,0.275133029,0.370150162,0,0,0.235190449,0.256794871,0.03531439,0.044408513,3.240375116,0,0.019899181,2.63480732,2.24836093,13.05813975,12.24509795,1.238061403,1.031517867,73.22891153,692.4297419,285.2044543,124.7621496,1261.287012,439229.5513,370584.3238,811.3806401,693.4513105,0.12912287,0.069569151,0.045856135,0.114710877,0.057609597,8.660704678,7.067035076,0.077221589,0.072062956,0.739333068,1.965647957,4.706898616,0.346297828,0.588215645,11.13372352,10.9211317,4.456375887,2.606981666
6.25E-05,0.275132985,0.370150162,0,0,0.235190449,0.256794871,0.03531436,0.04431077,3.240371077,0,0.019899181,2.634803748,2.2483597,13.05813975,12.24509795,1.238061344,1.03151784,73.22889464,692.4297417,285.2044543,124.7619953,1261.287012,439229.5513,370584.3238,811.3803542,693.4513104,0.129122534,0.069569151,0.045856135,0.114710876,0.057603683,8.660704678,7.067035076,0.077221586,0.072062842,0.739332339,1.965647957,4.706898616,0.346297678,0.588215143,11.13372352,10.9211317,4.456375866,2.606981665
6.25E-05,0.275132961,0.370150162,0,0,0.235190449,0.256794871,0.035314334,0.044096594,3.240366111,0,0.019899181,2.634800906,2.248358421,13.05813975,12.24509795,1.238061299,1.031517814,73.22887652,692.4297416,285.2044543,124.7618295,1261.287012,439229.5513,370584.3238,811.3800924,693.4513103,0.129122505,0.069569151,0.045856135,0.114710873,0.057594598,8.660704678,7.067035076,0.077221582,0.072062736,0.739331646,1.965647957,4.706898616,0.346297442,0.588214499,11.13372352,10.9211317,4.456375864,2.606981665
6.25E-05,0.275132946,0.370150162,0,0,0.235190449,0.256794871,0.035314314,0.044472559,3.240363787,0,0.019899181,2.634797333,2.248357145,13.05813975,12.24509795,1.238061255,1.031517796,73.22885911,692.4297415,285.2044543,124.7616086,1261.287012,439229.5513,370584.3238,811.3799496,693.4513103,0.129122471,0.069569151,0.045856135,0.114710872,0.057335423,8.660704678,7.067035076,0.07722158,0.072062614,0.739331119,1.965647957,4.706898616,0.346297307,0.58821372,11.13372352,10.9211317,4.456375861,2.606981664
6.25E-05,0.275099465,0.370150162,0,0,0.235190449,0.256794871,0.035314295,0.045036067,3.240361037,0,0.019899181,2.634794468,2.248355779,13.05813975,12.24509795,1.238061215,1.031517778,73.22884546,692.4297415,285.2044543,124.7614395,1261.287012,439229.5513,370584.3238,811.3798373,693.4513102,0.129122446,0.069569151,0.045856135,0.11471087,0.057329152,8.660704678,7.067035076,0.077221577,0.07206254,0.739330503,1.965647957,4.706898616,0.346297136,0.58821301,11.13372352,10.9211317,4.456375856,2.606981664
6.25E-05,0.275099446,0.370150162,0,0,0.235190449,0.256794871,0.035314281,0.044510867,3.240358591,0,0.019899181,2.634792183,2.248354778,13.05813975,12.24509795,1.238061191,1.03151776,73.22883128,692.4297414,285.2044543,124.7612072,1261.287011,439229.5513,370584.3238,811.3797014,693.4513102,0.129122419,0.069569151,0.045856135,0.114710868,0.057322826,8.660704678,7.067035076,0.077221575,0.072062428,0.739329919,1.965647957,4.706898616,0.346296989,0.58821242,11.13372352,10.9211317,4.456375853,2.606981648
6.25E-05,0.275099438,0.370150162,0,0,0.235190449,0.256794871,0.035314269,0.044126399,3.240356387,0,0.019899181,2.634789987,2.248353566,13.05813975,12.24509795,1.238061164,1.031517738,73.22881621,692.4297414,285.2044543,124.7610685,1261.287011,439229.5513,370584.3238,811.3795424,693.4513101,0.129122394,0.069569151,0.045856135,0.114710866,0.057291193,8.660704678,7.067035076,0.077221573,0.072062296,0.739329244,1.965647957,4.706898616,0.346296771,0.588211803,11.13372352,10.9211317,4.45637585,2.606981648
6.25E-05,0.275099432,0.370150162,0,0,0.235190449,0.256794871,0.035314255,0.044137966,3.240354525,0,0.019899181,2.63478805,2.248352547,13.05813975,12.24509795,1.238061134,1.031517724,73.22880452,692.4297413,285.2044543,124.7608935,1261.287011,439229.5513,370584.3238,811.3794354,693.4513101,0.129122375,0.069569151,0.045856135,0.114710865,0.057275994,8.660704678,7.067035076,0.077221572,0.072062245,0.739328726,1.965647957,4.706898616,0.346296646,0.588211061,11.13372352,10.9211317,4.456375848,2.606981647
6.25E-05,0.275099426,0.370150162,0,0,0.235190449,0.256794871,0.035314245,0.044065812,3.240352934,0,0.019899181,2.634786005,2.248351451,13.05813975,12.24509795,1.238061116,1.031517705,73.22879084,692.4297413,285.2044543,124.7607488,1261.287011,439229.5513,370584.3238,811.3792805,693.4513101,0.129122357,0.069569151,0.045856135,0.114710864,0.057031588,8.660704678,7.067035076,0.07722157,0.072062222,0.739328236,1.965647957,4.706898616,0.34629648,0.588210521,11.13372352,10.9211317,4.456375846,2.606981647
6.25E-05,0.275099423,0.370150162,0,0,0.235190449,0.256794871,0.035314235,0.044454367,3.240350348,0,0.019899181,2.63478388,2.248350009,13.05813975,12.24509795,1.238061085,1.031517691,73.22877524,692.4297413,285.2044543,124.7606041,1261.287011,439229.5513,370584.3238,811.3791923,693.45131,0.129122341,0.069569151,0.045856135,0.114710864,0.056877106,8.660704678,7.067035076,0.077221569,0.072062208,0.739327775,1.965647957,4.706898616,0.346296302,0.588210027,11.13372352,10.9211317,4.456375844,2.606981645
6.25E-05,0.275099419,0.370150162,0,0,0.235190449,0.256794871,0.035314228,0.044587901,3.240348819,0,0.019899181,2.634782114,2.248348812,13.05813975,12.24509795,1.238061064,1.031517674,73.22876659,692.4297412,285.2044543,124.7604498,1261.287011,439229.5513,370584.3238,811.3790852,693.45131,0.129122327,0.069569151,0.045856135,0.114710863,0.056871595,8.660704678,7.067035076,0.077221568,0.072062171,0.739327338,1.965647957,4.706898616,0.346296124,0.588209287,11.13372352,10.9211317,4.456375842,2.606981645
6.25E-05,0.275099416,0.370150162,0,0,0.235190449,0.256794871,0.035314221,0.044115427,3.240347182,0,0.019899181,2.634780099,2.248347584,13.05813975,12.24509795,1.238061047,1.031517658,73.22875889,692.4297412,285.2044543,124.7603286,1261.287011,439229.5513,370584.3238,811.379009,693.45131,0.129122313,0.069569151,0.045856135,0.114710863,0.056658798,8.660704678,7.067035076,0.077221567,0.072062154,0.739327062,1.965647957,4.706898616,0.346295985,0.58820868,11.13372352,10.9211317,4.45637584,2.606981645
6.25E-05,0.275099415,0.370150162,0,0,0.235190449,0.256794871,0.035314216,0.044058661,3.240345862,0,0.019899181,2.634777146,2.248346388,13.05813975,12.24509795,1.238061032,1.031517642,73.22875228,692.4297412,285.2044543,124.7601815,1261.287011,439229.5513,370584.3238,811.3789435,693.45131,0.1291223,0.069569151,0.045856135,0.114710863,0.056651621,8.660704678,7.067035076,0.077221566,0.072062133,0.739326749,1.965647957,4.706898616,0.346295796,0.58820794,11.13372352,10.9211317,4.456375838,2.606981645
6.25E-05,0.275099414,0.370150162,0,0,0.235190449,0.256794871,0.03531421,0.044099882,3.24034499,0,0.019899181,2.634774649,2.248344696,13.05813975,12.24509795,1.238061016,1.031517629,73.22874827,692.4297412,285.2044543,124.7600865,1261.287011,439229.5513,370584.3238,811.3788661,693.4513099,0.129122287,0.069569151,0.045856135,0.114710863,0.056646575,8.660704678,7.067035076,0.077221565,0.072062123,0.739326468,1.965647957,4.706898616,0.346295636,0.588207354,11.13372352,10.9211317,4.456375837,2.606981644
6.25E-05,0.275099413,0.370150162,0,0,0.235190449,0.256794871,0.035314206,0.044111107,3.240343953,0,0.019899181,2.634772501,2.248343675,13.05813975,12.24509795,1.238061003,1.031517615,73.22874682,692.4297412,285.2044543,124.7599294,1261.287011,439229.5513,370584.3238,811.3788158,693.4513099,0.129122273,0.069569151,0.045856135,0.114710863,0.056558699,8.660704678,7.067035076,0.077221564,0.072062106,0.739326071,1.965647957,4.706898616,0.346295446,0.588206629,11.13372352,10.9211317,4.456375836,2.606981644
6.25E-05,0.275099412,0.370150162,0,0,0.235190449,0.256794871,0.035314202,0.043986007,3.240342842,0,0.019899181,2.63477033,2.248342492,13.05813975,12.24509795,1.238060988,1.031517605,73.22874571,692.4297412,285.2044543,124.7597966,1261.287011,439229.5513,370584.3238,811.3787483,693.4513099,0.129122259,0.069569151,0.045856135,0.114710862,0.056553657,8.660704678,7.067035076,0.077221563,0.07206208,0.739325765,1.965647957,4.706898616,0.346295295,0.588205849,11.13372352,10.9211317,4.456375835,2.606981644
